threshold,tp,fp,tn,fn,K,f2,maxat,f1,fold,plus,minus,comment
0.83,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.84,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.85,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.86,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.87,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.88,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.89,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.90,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.91,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.92,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.93,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.94,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.95,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.96,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.97,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.98,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
0.99,4,10,865,34,1501,0.120,0.20,0.154,0,5,1,
-0.01,38,875,0,0,1601,0.178,-0.01,0.080,0,5,1,
0.00,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.01,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.02,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.03,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.04,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.05,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.06,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.07,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.08,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.09,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.10,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.11,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.12,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.13,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.14,30,428,447,8,1601,0.246,0.00,0.121,0,5,1,
0.15,30,423,452,8,1601,0.248,0.15,0.122,0,5,1,
0.16,30,423,452,8,1601,0.248,0.15,0.122,0,5,1,
0.17,30,417,458,8,1601,0.250,0.17,0.124,0,5,1,
0.18,30,417,458,8,1601,0.250,0.17,0.124,0,5,1,
0.19,30,417,458,8,1601,0.250,0.17,0.124,0,5,1,
0.20,28,383,492,10,1601,0.249,0.17,0.125,0,5,1,
0.21,28,383,492,10,1601,0.249,0.17,0.125,0,5,1,
0.22,28,383,492,10,1601,0.249,0.17,0.125,0,5,1,
0.23,28,383,492,10,1601,0.249,0.17,0.125,0,5,1,
0.24,28,383,492,10,1601,0.249,0.17,0.125,0,5,1,
0.25,24,320,555,14,1601,0.242,0.17,0.126,0,5,1,
0.26,24,320,555,14,1601,0.242,0.17,0.126,0,5,1,
0.27,24,320,555,14,1601,0.242,0.17,0.126,0,5,1,
0.28,24,320,555,14,1601,0.242,0.17,0.126,0,5,1,
0.29,24,319,556,14,1601,0.242,0.17,0.126,0,5,1,
0.30,24,319,556,14,1601,0.242,0.17,0.126,0,5,1,
0.31,24,319,556,14,1601,0.242,0.17,0.126,0,5,1,
0.32,24,319,556,14,1601,0.242,0.17,0.126,0,5,1,
0.33,24,319,556,14,1601,0.242,0.17,0.126,0,5,1,
0.34,13,184,691,25,1601,0.186,0.17,0.111,0,5,1,
0.35,13,184,691,25,1601,0.186,0.17,0.111,0,5,1,
0.36,13,184,691,25,1601,0.186,0.17,0.111,0,5,1,
0.37,13,184,691,25,1601,0.186,0.17,0.111,0,5,1,
0.38,13,184,691,25,1601,0.186,0.17,0.111,0,5,1,
0.39,13,184,691,25,1601,0.186,0.17,0.111,0,5,1,
0.40,13,168,707,25,1601,0.195,0.17,0.119,0,5,1,
0.41,13,168,707,25,1601,0.195,0.17,0.119,0,5,1,
0.42,13,168,707,25,1601,0.195,0.17,0.119,0,5,1,
0.43,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.44,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.45,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.46,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.47,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.48,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.49,13,167,708,25,1601,0.196,0.17,0.119,0,5,1,
0.50,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.51,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.52,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.53,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.54,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.55,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.56,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.57,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.58,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.59,9,59,816,29,1601,0.205,0.17,0.170,0,5,1,
0.60,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.61,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.62,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.63,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.64,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.65,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.66,9,51,824,29,1601,0.212,0.17,0.184,0,5,1,
0.67,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.68,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.69,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.70,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.71,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.72,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.73,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.74,7,19,856,31,1601,0.197,0.17,0.219,0,5,1,
0.75,6,15,860,32,1601,0.173,0.17,0.203,0,5,1,
0.76,6,15,860,32,1601,0.173,0.17,0.203,0,5,1,
0.77,6,15,860,32,1601,0.173,0.17,0.203,0,5,1,
0.78,6,15,860,32,1601,0.173,0.17,0.203,0,5,1,
0.79,6,15,860,32,1601,0.173,0.17,0.203,0,5,1,
0.80,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.81,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.82,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.83,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.84,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.85,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.86,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.87,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.88,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.89,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.90,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.91,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.92,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.93,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.94,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.95,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.96,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.97,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.98,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
0.99,5,15,860,33,1601,0.145,0.17,0.172,0,5,1,
-0.01,38,875,0,0,1701,0.178,-0.01,0.080,0,5,1,
0.00,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.01,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.02,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.03,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.04,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.05,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.06,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.07,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.08,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.09,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.10,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.11,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.12,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.13,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.14,32,495,380,6,1701,0.236,0.00,0.113,0,5,1,
0.15,32,491,384,6,1701,0.237,0.15,0.114,0,5,1,
0.16,32,491,384,6,1701,0.237,0.15,0.114,0,5,1,
0.17,32,481,394,6,1701,0.241,0.17,0.116,0,5,1,
0.18,32,481,394,6,1701,0.241,0.17,0.116,0,5,1,
0.19,32,481,394,6,1701,0.241,0.17,0.116,0,5,1,
0.20,29,447,428,9,1701,0.231,0.17,0.113,0,5,1,
0.21,29,447,428,9,1701,0.231,0.17,0.113,0,5,1,
0.22,29,447,428,9,1701,0.231,0.17,0.113,0,5,1,
0.23,29,447,428,9,1701,0.231,0.17,0.113,0,5,1,
0.24,29,447,428,9,1701,0.231,0.17,0.113,0,5,1,
0.25,24,379,496,14,1701,0.216,0.17,0.109,0,5,1,
0.26,24,379,496,14,1701,0.216,0.17,0.109,0,5,1,
0.27,24,379,496,14,1701,0.216,0.17,0.109,0,5,1,
0.28,24,379,496,14,1701,0.216,0.17,0.109,0,5,1,
0.29,24,376,499,14,1701,0.217,0.17,0.110,0,5,1,
0.30,24,376,499,14,1701,0.217,0.17,0.110,0,5,1,
0.31,24,376,499,14,1701,0.217,0.17,0.110,0,5,1,
0.32,24,376,499,14,1701,0.217,0.17,0.110,0,5,1,
0.33,24,376,499,14,1701,0.217,0.17,0.110,0,5,1,
0.34,14,231,644,24,1701,0.176,0.17,0.099,0,5,1,
0.35,14,231,644,24,1701,0.176,0.17,0.099,0,5,1,
0.36,14,231,644,24,1701,0.176,0.17,0.099,0,5,1,
0.37,14,231,644,24,1701,0.176,0.17,0.099,0,5,1,
0.38,14,231,644,24,1701,0.176,0.17,0.099,0,5,1,
0.39,14,231,644,24,1701,0.176,0.17,0.099,0,5,1,
0.40,14,210,665,24,1701,0.186,0.17,0.107,0,5,1,
0.41,14,210,665,24,1701,0.186,0.17,0.107,0,5,1,
0.42,14,210,665,24,1701,0.186,0.17,0.107,0,5,1,
0.43,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.44,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.45,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.46,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.47,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.48,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.49,14,209,666,24,1701,0.187,0.17,0.107,0,5,1,
0.50,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.51,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.52,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.53,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.54,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.55,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.56,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.57,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.58,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.59,10,76,799,28,1701,0.210,0.17,0.161,0,5,1,
0.60,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.61,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.62,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.63,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.64,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.65,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.66,10,66,809,28,1701,0.219,0.17,0.175,0,5,1,
0.67,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.68,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.69,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.70,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.71,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.72,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.73,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.74,7,28,847,31,1701,0.187,0.17,0.192,0,5,1,
0.75,6,23,852,32,1701,0.166,0.17,0.179,0,5,1,
0.76,6,23,852,32,1701,0.166,0.17,0.179,0,5,1,
0.77,6,23,852,32,1701,0.166,0.17,0.179,0,5,1,
0.78,6,23,852,32,1701,0.166,0.17,0.179,0,5,1,
0.79,6,23,852,32,1701,0.166,0.17,0.179,0,5,1,
0.80,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.81,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.82,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.83,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.84,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.85,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.86,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.87,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.88,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.89,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.90,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.91,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.92,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.93,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.94,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.95,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.96,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.97,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.98,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
0.99,5,23,852,33,1701,0.139,0.17,0.152,0,5,1,
-0.01,38,875,0,0,1801,0.178,-0.01,0.080,0,5,1,
0.00,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.01,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.02,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.03,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.04,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.05,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.06,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.07,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.08,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.09,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.10,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.11,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.12,32,559,316,6,1801,0.215,0.00,0.102,0,5,1,
0.13,32,558,317,6,1801,0.216,0.13,0.102,0,5,1,
0.14,32,558,317,6,1801,0.216,0.13,0.102,0,5,1,
0.15,32,555,320,6,1801,0.217,0.15,0.102,0,5,1,
0.16,32,555,320,6,1801,0.217,0.15,0.102,0,5,1,
0.17,32,545,330,6,1801,0.219,0.17,0.104,0,5,1,
0.18,32,545,330,6,1801,0.219,0.17,0.104,0,5,1,
0.19,32,545,330,6,1801,0.219,0.17,0.104,0,5,1,
0.20,30,512,363,8,1801,0.216,0.17,0.103,0,5,1,
0.21,30,512,363,8,1801,0.216,0.17,0.103,0,5,1,
0.22,30,512,363,8,1801,0.216,0.17,0.103,0,5,1,
0.23,30,512,363,8,1801,0.216,0.17,0.103,0,5,1,
0.24,30,512,363,8,1801,0.216,0.17,0.103,0,5,1,
0.25,26,443,432,12,1801,0.209,0.17,0.103,0,5,1,
0.26,26,443,432,12,1801,0.209,0.17,0.103,0,5,1,
0.27,26,443,432,12,1801,0.209,0.17,0.103,0,5,1,
0.28,26,443,432,12,1801,0.209,0.17,0.103,0,5,1,
0.29,26,441,434,12,1801,0.210,0.17,0.103,0,5,1,
0.30,26,441,434,12,1801,0.210,0.17,0.103,0,5,1,
0.31,26,441,434,12,1801,0.210,0.17,0.103,0,5,1,
0.32,26,441,434,12,1801,0.210,0.17,0.103,0,5,1,
0.33,26,441,434,12,1801,0.210,0.17,0.103,0,5,1,
0.34,16,285,590,22,1801,0.177,0.17,0.094,0,5,1,
0.35,16,285,590,22,1801,0.177,0.17,0.094,0,5,1,
0.36,16,285,590,22,1801,0.177,0.17,0.094,0,5,1,
0.37,16,285,590,22,1801,0.177,0.17,0.094,0,5,1,
0.38,16,285,590,22,1801,0.177,0.17,0.094,0,5,1,
0.39,16,285,590,22,1801,0.177,0.17,0.094,0,5,1,
0.40,15,264,611,23,1801,0.174,0.17,0.095,0,5,1,
0.41,15,264,611,23,1801,0.174,0.17,0.095,0,5,1,
0.42,15,264,611,23,1801,0.174,0.17,0.095,0,5,1,
0.43,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.44,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.45,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.46,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.47,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.48,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.49,15,262,613,23,1801,0.175,0.17,0.095,0,5,1,
0.50,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.51,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.52,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.53,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.54,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.55,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.56,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.57,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.58,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.59,10,111,764,28,1801,0.183,0.17,0.126,0,5,1,
0.60,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.61,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.62,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.63,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.64,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.65,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.66,10,94,781,28,1801,0.195,0.17,0.141,0,5,1,
0.67,7,44,831,31,1801,0.172,0.17,0.157,0,5,1,
0.68,7,44,831,31,1801,0.172,0.17,0.157,0,5,1,
0.69,7,44,831,31,1801,0.172,0.17,0.157,0,5,1,
0.70,7,44,831,31,1801,0.172,0.17,0.157,0,5,1,
0.71,7,44,831,31,1801,0.172,0.17,0.157,0,5,1,
0.72,7,43,832,31,1801,0.173,0.17,0.159,0,5,1,
0.73,7,43,832,31,1801,0.173,0.17,0.159,0,5,1,
0.74,7,43,832,31,1801,0.173,0.17,0.159,0,5,1,
0.75,6,37,838,32,1801,0.154,0.17,0.148,0,5,1,
0.76,6,37,838,32,1801,0.154,0.17,0.148,0,5,1,
0.77,6,37,838,32,1801,0.154,0.17,0.148,0,5,1,
0.78,6,37,838,32,1801,0.154,0.17,0.148,0,5,1,
0.79,6,37,838,32,1801,0.154,0.17,0.148,0,5,1,
0.80,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.81,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.82,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.83,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.84,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.85,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.86,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.87,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.88,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.89,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.90,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.91,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.92,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.93,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.94,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.95,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.96,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.97,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.98,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
0.99,5,37,838,33,1801,0.129,0.17,0.125,0,5,1,
-0.01,38,875,0,0,1901,0.178,-0.01,0.080,0,5,1,
0.00,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.01,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.02,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.03,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.04,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.05,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.06,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.07,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.08,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.09,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.10,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.11,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.12,33,630,245,5,1901,0.202,0.00,0.094,0,5,1,
0.13,33,629,246,5,1901,0.203,0.13,0.094,0,5,1,
0.14,33,629,246,5,1901,0.203,0.13,0.094,0,5,1,
0.15,33,629,246,5,1901,0.203,0.13,0.094,0,5,1,
0.16,33,629,246,5,1901,0.203,0.13,0.094,0,5,1,
0.17,33,623,252,5,1901,0.204,0.17,0.095,0,5,1,
0.18,33,623,252,5,1901,0.204,0.17,0.095,0,5,1,
0.19,33,623,252,5,1901,0.204,0.17,0.095,0,5,1,
0.20,31,594,281,7,1901,0.199,0.17,0.094,0,5,1,
0.21,31,594,281,7,1901,0.199,0.17,0.094,0,5,1,
0.22,31,594,281,7,1901,0.199,0.17,0.094,0,5,1,
0.23,31,594,281,7,1901,0.199,0.17,0.094,0,5,1,
0.24,31,594,281,7,1901,0.199,0.17,0.094,0,5,1,
0.25,27,517,358,11,1901,0.194,0.17,0.093,0,5,1,
0.26,27,517,358,11,1901,0.194,0.17,0.093,0,5,1,
0.27,27,517,358,11,1901,0.194,0.17,0.093,0,5,1,
0.28,27,517,358,11,1901,0.194,0.17,0.093,0,5,1,
0.29,27,513,362,11,1901,0.195,0.17,0.093,0,5,1,
0.30,27,513,362,11,1901,0.195,0.17,0.093,0,5,1,
0.31,27,513,362,11,1901,0.195,0.17,0.093,0,5,1,
0.32,27,513,362,11,1901,0.195,0.17,0.093,0,5,1,
0.33,27,513,362,11,1901,0.195,0.17,0.093,0,5,1,
0.34,17,361,514,21,1901,0.160,0.17,0.082,0,5,1,
0.35,17,361,514,21,1901,0.160,0.17,0.082,0,5,1,
0.36,17,361,514,21,1901,0.160,0.17,0.082,0,5,1,
0.37,17,361,514,21,1901,0.160,0.17,0.082,0,5,1,
0.38,17,361,514,21,1901,0.160,0.17,0.082,0,5,1,
0.39,17,361,514,21,1901,0.160,0.17,0.082,0,5,1,
0.40,16,337,538,22,1901,0.158,0.17,0.082,0,5,1,
0.41,16,337,538,22,1901,0.158,0.17,0.082,0,5,1,
0.42,16,337,538,22,1901,0.158,0.17,0.082,0,5,1,
0.43,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.44,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.45,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.46,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.47,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.48,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.49,16,335,540,22,1901,0.159,0.17,0.082,0,5,1,
0.50,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.51,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.52,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.53,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.54,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.55,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.56,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.57,10,173,702,28,1901,0.149,0.17,0.090,0,5,1,
0.58,10,172,703,28,1901,0.150,0.17,0.091,0,5,1,
0.59,10,172,703,28,1901,0.150,0.17,0.091,0,5,1,
0.60,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.61,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.62,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.63,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.64,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.65,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.66,10,153,722,28,1901,0.159,0.17,0.100,0,5,1,
0.67,7,78,797,31,1901,0.148,0.17,0.114,0,5,1,
0.68,7,78,797,31,1901,0.148,0.17,0.114,0,5,1,
0.69,7,78,797,31,1901,0.148,0.17,0.114,0,5,1,
0.70,7,78,797,31,1901,0.148,0.17,0.114,0,5,1,
0.71,7,78,797,31,1901,0.148,0.17,0.114,0,5,1,
0.72,7,77,798,31,1901,0.148,0.17,0.115,0,5,1,
0.73,7,77,798,31,1901,0.148,0.17,0.115,0,5,1,
0.74,7,77,798,31,1901,0.148,0.17,0.115,0,5,1,
0.75,6,64,811,32,1901,0.135,0.17,0.111,0,5,1,
0.76,6,64,811,32,1901,0.135,0.17,0.111,0,5,1,
0.77,6,64,811,32,1901,0.135,0.17,0.111,0,5,1,
0.78,6,64,811,32,1901,0.135,0.17,0.111,0,5,1,
0.79,6,64,811,32,1901,0.135,0.17,0.111,0,5,1,
0.80,5,60,815,33,1901,0.115,0.17,0.097,0,5,1,
0.81,5,60,815,33,1901,0.115,0.17,0.097,0,5,1,
0.82,5,60,815,33,1901,0.115,0.17,0.097,0,5,1,
0.83,5,60,815,33,1901,0.115,0.17,0.097,0,5,1,
0.84,5,59,816,33,1901,0.116,0.17,0.098,0,5,1,
0.85,5,59,816,33,1901,0.116,0.17,0.098,0,5,1,
0.86,5,59,816,33,1901,0.116,0.17,0.098,0,5,1,
0.87,5,59,816,33,1901,0.116,0.17,0.098,0,5,1,
0.88,5,59,816,33,1901,0.116,0.17,0.098,0,5,1,
