threshold,tp,fp,tn,fn,K,f2,maxat,f1,fold,plus,minus,comment
0.08,20,6573,3531,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.09,20,6573,3531,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.10,20,6573,3531,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.11,20,6573,3531,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.12,20,6572,3532,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.13,20,6572,3532,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.14,20,6572,3532,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.15,20,6557,3547,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.16,20,6557,3547,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.17,20,6487,3617,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.18,20,6487,3617,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.19,20,6487,3617,29,4901,0.015,-0.01,0.006,Asterisk,7,4,
0.20,18,6117,3987,31,4901,0.014,-0.01,0.006,Asterisk,7,4,
0.21,18,6117,3987,31,4901,0.014,-0.01,0.006,Asterisk,7,4,
0.22,18,6117,3987,31,4901,0.014,-0.01,0.006,Asterisk,7,4,
0.23,18,6075,4029,31,4901,0.014,-0.01,0.006,Asterisk,7,4,
0.24,18,6075,4029,31,4901,0.014,-0.01,0.006,Asterisk,7,4,
0.25,17,5101,5003,32,4901,0.016,-0.01,0.007,Asterisk,7,4,
0.26,17,5101,5003,32,4901,0.016,-0.01,0.007,Asterisk,7,4,
0.27,17,5101,5003,32,4901,0.016,-0.01,0.007,Asterisk,7,4,
0.28,17,5077,5027,32,4901,0.016,-0.01,0.007,Asterisk,7,4,
0.29,17,4900,5204,32,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.30,17,4858,5246,32,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.31,17,4854,5250,32,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.32,17,4854,5250,32,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.33,17,4854,5250,32,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.34,12,3306,6798,37,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.35,12,3306,6798,37,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.36,12,3306,6798,37,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.37,12,3286,6818,37,4901,0.017,-0.01,0.007,Asterisk,7,4,
0.38,12,3142,6962,37,4901,0.018,-0.01,0.007,Asterisk,7,4,
0.39,12,3140,6964,37,4901,0.018,-0.01,0.007,Asterisk,7,4,
0.40,11,2839,7265,38,4901,0.018,-0.01,0.008,Asterisk,7,4,
0.41,11,2839,7265,38,4901,0.018,-0.01,0.008,Asterisk,7,4,
0.42,11,2835,7269,38,4901,0.018,-0.01,0.008,Asterisk,7,4,
0.43,11,2647,7457,38,4901,0.019,-0.01,0.008,Asterisk,7,4,
0.44,11,2647,7457,38,4901,0.019,-0.01,0.008,Asterisk,7,4,
0.45,11,2517,7587,38,4901,0.020,-0.01,0.009,Asterisk,7,4,
0.46,11,2495,7609,38,4901,0.020,-0.01,0.009,Asterisk,7,4,
0.47,11,2495,7609,38,4901,0.020,-0.01,0.009,Asterisk,7,4,
0.48,11,2495,7609,38,4901,0.020,-0.01,0.009,Asterisk,7,4,
0.49,11,2495,7609,38,4901,0.020,-0.01,0.009,Asterisk,7,4,
0.50,3,1064,9040,46,4901,0.012,-0.01,0.005,Asterisk,7,4,
0.51,3,1064,9040,46,4901,0.012,-0.01,0.005,Asterisk,7,4,
0.52,3,1064,9040,46,4901,0.012,-0.01,0.005,Asterisk,7,4,
0.53,3,1064,9040,46,4901,0.012,-0.01,0.005,Asterisk,7,4,
0.54,3,1064,9040,46,4901,0.012,-0.01,0.005,Asterisk,7,4,
0.55,3,1056,9048,46,4901,0.012,-0.01,0.005,Asterisk,7,4,
0.56,3,983,9121,46,4901,0.013,-0.01,0.006,Asterisk,7,4,
0.57,3,983,9121,46,4901,0.013,-0.01,0.006,Asterisk,7,4,
0.58,3,946,9158,46,4901,0.013,-0.01,0.006,Asterisk,7,4,
0.59,3,946,9158,46,4901,0.013,-0.01,0.006,Asterisk,7,4,
0.60,3,865,9239,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.61,3,865,9239,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.62,3,865,9239,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.63,3,845,9259,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.64,3,845,9259,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.65,3,845,9259,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.66,3,845,9259,46,4901,0.014,-0.01,0.007,Asterisk,7,4,
0.67,2,358,9746,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.68,2,358,9746,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.69,2,358,9746,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.70,2,354,9750,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.71,2,354,9750,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.72,2,354,9750,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.73,2,354,9750,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.74,2,354,9750,47,4901,0.018,-0.01,0.010,Asterisk,7,4,
0.75,2,274,9830,47,4901,0.021,-0.01,0.012,Asterisk,7,4,
0.76,2,274,9830,47,4901,0.021,-0.01,0.012,Asterisk,7,4,
0.77,2,274,9830,47,4901,0.021,-0.01,0.012,Asterisk,7,4,
0.78,2,274,9830,47,4901,0.021,-0.01,0.012,Asterisk,7,4,
0.79,2,274,9830,47,4901,0.021,-0.01,0.012,Asterisk,7,4,
0.80,2,267,9837,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.81,2,267,9837,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.82,2,267,9837,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.83,2,267,9837,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.84,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.85,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.86,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.87,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.88,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.89,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.90,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.91,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.92,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.93,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.94,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.95,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.96,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.97,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.98,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
0.99,2,264,9840,47,4901,0.022,-0.01,0.013,Asterisk,7,4,
-0.01,49,10104,0,0,5001,0.024,-0.01,0.010,Asterisk,7,4,
0.00,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.01,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.02,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.03,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.04,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.05,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.06,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.07,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.08,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.09,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.10,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.11,22,6852,3252,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.12,22,6851,3253,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.13,22,6851,3253,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.14,22,6851,3253,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.15,22,6840,3264,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.16,22,6840,3264,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.17,22,6772,3332,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.18,22,6772,3332,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.19,22,6772,3332,27,5001,0.016,-0.01,0.006,Asterisk,7,4,
0.20,20,6416,3688,29,5001,0.015,-0.01,0.006,Asterisk,7,4,
0.21,20,6416,3688,29,5001,0.015,-0.01,0.006,Asterisk,7,4,
0.22,20,6416,3688,29,5001,0.015,-0.01,0.006,Asterisk,7,4,
0.23,20,6380,3724,29,5001,0.015,-0.01,0.006,Asterisk,7,4,
0.24,20,6380,3724,29,5001,0.015,-0.01,0.006,Asterisk,7,4,
0.25,19,5420,4684,30,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.26,19,5420,4684,30,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.27,19,5420,4684,30,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.28,19,5396,4708,30,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.29,19,5220,4884,30,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.30,19,5182,4922,30,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.31,19,5180,4924,30,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.32,19,5180,4924,30,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.33,19,5180,4924,30,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.34,13,3624,6480,36,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.35,13,3624,6480,36,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.36,13,3624,6480,36,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.37,13,3606,6498,36,5001,0.017,-0.01,0.007,Asterisk,7,4,
0.38,13,3467,6637,36,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.39,13,3463,6641,36,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.40,12,3150,6954,37,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.41,12,3150,6954,37,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.42,12,3146,6958,37,5001,0.018,-0.01,0.007,Asterisk,7,4,
0.43,12,2954,7150,37,5001,0.019,-0.01,0.008,Asterisk,7,4,
0.44,12,2954,7150,37,5001,0.019,-0.01,0.008,Asterisk,7,4,
0.45,12,2820,7284,37,5001,0.020,-0.01,0.008,Asterisk,7,4,
0.46,12,2800,7304,37,5001,0.020,-0.01,0.008,Asterisk,7,4,
0.47,12,2800,7304,37,5001,0.020,-0.01,0.008,Asterisk,7,4,
0.48,12,2800,7304,37,5001,0.020,-0.01,0.008,Asterisk,7,4,
0.49,12,2800,7304,37,5001,0.020,-0.01,0.008,Asterisk,7,4,
0.50,4,1229,8875,45,5001,0.014,-0.01,0.006,Asterisk,7,4,
0.51,4,1229,8875,45,5001,0.014,-0.01,0.006,Asterisk,7,4,
0.52,4,1229,8875,45,5001,0.014,-0.01,0.006,Asterisk,7,4,
0.53,4,1229,8875,45,5001,0.014,-0.01,0.006,Asterisk,7,4,
0.54,4,1229,8875,45,5001,0.014,-0.01,0.006,Asterisk,7,4,
0.55,4,1217,8887,45,5001,0.014,-0.01,0.006,Asterisk,7,4,
0.56,4,1134,8970,45,5001,0.015,-0.01,0.007,Asterisk,7,4,
0.57,4,1134,8970,45,5001,0.015,-0.01,0.007,Asterisk,7,4,
0.58,4,1096,9008,45,5001,0.015,-0.01,0.007,Asterisk,7,4,
0.59,4,1096,9008,45,5001,0.015,-0.01,0.007,Asterisk,7,4,
0.60,4,992,9112,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.61,4,992,9112,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.62,4,992,9112,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.63,4,968,9136,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.64,4,968,9136,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.65,4,968,9136,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.66,4,968,9136,45,5001,0.017,-0.01,0.008,Asterisk,7,4,
0.67,2,433,9671,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.68,2,433,9671,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.69,2,433,9671,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.70,2,429,9675,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.71,2,429,9675,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.72,2,429,9675,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.73,2,429,9675,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.74,2,429,9675,47,5001,0.016,-0.01,0.008,Asterisk,7,4,
0.75,2,337,9767,47,5001,0.019,-0.01,0.010,Asterisk,7,4,
0.76,2,337,9767,47,5001,0.019,-0.01,0.010,Asterisk,7,4,
0.77,2,337,9767,47,5001,0.019,-0.01,0.010,Asterisk,7,4,
0.78,2,337,9767,47,5001,0.019,-0.01,0.010,Asterisk,7,4,
0.79,2,337,9767,47,5001,0.019,-0.01,0.010,Asterisk,7,4,
0.80,2,326,9778,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.81,2,326,9778,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.82,2,326,9778,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.83,2,326,9778,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.84,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.85,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.86,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.87,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.88,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.89,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.90,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.91,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.92,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.93,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.94,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.95,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.96,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.97,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.98,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
0.99,2,323,9781,47,5001,0.019,-0.01,0.011,Asterisk,7,4,
-0.01,49,10104,0,0,5101,0.024,-0.01,0.010,Asterisk,7,4,
0.00,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.01,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.02,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.03,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.04,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.05,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.06,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.07,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.08,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.09,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.10,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.11,26,7125,2979,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.12,26,7124,2980,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.13,26,7124,2980,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.14,26,7124,2980,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.15,26,7116,2988,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.16,26,7116,2988,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.17,26,7050,3054,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.18,26,7050,3054,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.19,26,7050,3054,23,5101,0.018,-0.01,0.007,Asterisk,7,4,
0.20,26,6721,3383,23,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.21,26,6721,3383,23,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.22,26,6721,3383,23,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.23,26,6685,3419,23,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.24,26,6685,3419,23,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.25,25,5734,4370,24,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.26,25,5734,4370,24,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.27,25,5734,4370,24,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.28,25,5714,4390,24,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.29,25,5541,4563,24,5101,0.022,-0.01,0.009,Asterisk,7,4,
0.30,25,5509,4595,24,5101,0.022,-0.01,0.009,Asterisk,7,4,
0.31,25,5507,4597,24,5101,0.022,-0.01,0.009,Asterisk,7,4,
0.32,25,5507,4597,24,5101,0.022,-0.01,0.009,Asterisk,7,4,
0.33,25,5507,4597,24,5101,0.022,-0.01,0.009,Asterisk,7,4,
0.34,17,3949,6155,32,5101,0.020,-0.01,0.008,Asterisk,7,4,
0.35,17,3949,6155,32,5101,0.020,-0.01,0.008,Asterisk,7,4,
0.36,17,3949,6155,32,5101,0.020,-0.01,0.008,Asterisk,7,4,
0.37,17,3929,6175,32,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.38,17,3787,6317,32,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.39,17,3783,6321,32,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.40,14,3461,6643,35,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.41,14,3461,6643,35,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.42,14,3459,6645,35,5101,0.019,-0.01,0.008,Asterisk,7,4,
0.43,14,3270,6834,35,5101,0.020,-0.01,0.008,Asterisk,7,4,
0.44,14,3270,6834,35,5101,0.020,-0.01,0.008,Asterisk,7,4,
0.45,14,3130,6974,35,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.46,14,3108,6996,35,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.47,14,3108,6996,35,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.48,14,3108,6996,35,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.49,14,3108,6996,35,5101,0.021,-0.01,0.009,Asterisk,7,4,
0.50,5,1449,8655,44,5101,0.015,-0.01,0.007,Asterisk,7,4,
0.51,5,1449,8655,44,5101,0.015,-0.01,0.007,Asterisk,7,4,
0.52,5,1449,8655,44,5101,0.015,-0.01,0.007,Asterisk,7,4,
0.53,5,1449,8655,44,5101,0.015,-0.01,0.007,Asterisk,7,4,
0.54,5,1449,8655,44,5101,0.015,-0.01,0.007,Asterisk,7,4,
0.55,5,1437,8667,44,5101,0.015,-0.01,0.007,Asterisk,7,4,
0.56,5,1350,8754,44,5101,0.016,-0.01,0.007,Asterisk,7,4,
0.57,5,1350,8754,44,5101,0.016,-0.01,0.007,Asterisk,7,4,
0.58,5,1303,8801,44,5101,0.017,-0.01,0.007,Asterisk,7,4,
0.59,5,1303,8801,44,5101,0.017,-0.01,0.007,Asterisk,7,4,
0.60,5,1185,8919,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.61,5,1185,8919,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.62,5,1185,8919,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.63,5,1157,8947,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.64,5,1157,8947,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.65,5,1157,8947,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.66,5,1157,8947,44,5101,0.018,-0.01,0.008,Asterisk,7,4,
0.67,2,550,9554,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.68,2,550,9554,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.69,2,550,9554,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.70,2,546,9558,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.71,2,546,9558,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.72,2,546,9558,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.73,2,546,9558,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.74,2,546,9558,47,5101,0.013,-0.01,0.007,Asterisk,7,4,
0.75,2,427,9677,47,5101,0.016,-0.01,0.008,Asterisk,7,4,
0.76,2,427,9677,47,5101,0.016,-0.01,0.008,Asterisk,7,4,
0.77,2,427,9677,47,5101,0.016,-0.01,0.008,Asterisk,7,4,
0.78,2,427,9677,47,5101,0.016,-0.01,0.008,Asterisk,7,4,
0.79,2,427,9677,47,5101,0.016,-0.01,0.008,Asterisk,7,4,
0.80,2,410,9694,47,5101,0.016,-0.01,0.009,Asterisk,7,4,
0.81,2,410,9694,47,5101,0.016,-0.01,0.009,Asterisk,7,4,
0.82,2,410,9694,47,5101,0.016,-0.01,0.009,Asterisk,7,4,
0.83,2,410,9694,47,5101,0.016,-0.01,0.009,Asterisk,7,4,
0.84,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.85,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.86,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.87,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.88,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.89,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.90,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.91,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.92,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.93,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.94,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.95,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.96,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.97,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.98,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
0.99,2,406,9698,47,5101,0.017,-0.01,0.009,Asterisk,7,4,
-0.01,49,10104,0,0,5201,0.024,-0.01,0.010,Asterisk,7,4,
0.00,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.01,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.02,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.03,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.04,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.05,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.06,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.07,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.08,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.09,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.10,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.11,28,7321,2783,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.12,28,7320,2784,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.13,28,7320,2784,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.14,28,7320,2784,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.15,28,7312,2792,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.16,28,7312,2792,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.17,28,7257,2847,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.18,28,7257,2847,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.19,28,7257,2847,21,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.20,28,6952,3152,21,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.21,28,6952,3152,21,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.22,28,6952,3152,21,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.23,28,6928,3176,21,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.24,28,6928,3176,21,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.25,27,6017,4087,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.26,27,6017,4087,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.27,27,6017,4087,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.28,27,6007,4097,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.29,27,5837,4267,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.30,27,5807,4297,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.31,27,5805,4299,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.32,27,5805,4299,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.33,27,5805,4299,22,5201,0.022,-0.01,0.009,Asterisk,7,4,
0.34,18,4251,5853,31,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.35,18,4251,5853,31,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.36,18,4251,5853,31,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.37,18,4229,5875,31,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.38,18,4094,6010,31,5201,0.021,-0.01,0.009,Asterisk,7,4,
0.39,18,4092,6012,31,5201,0.021,-0.01,0.009,Asterisk,7,4,
0.40,15,3762,6342,34,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.41,15,3762,6342,34,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.42,15,3760,6344,34,5201,0.019,-0.01,0.008,Asterisk,7,4,
0.43,15,3573,6531,34,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.44,15,3573,6531,34,5201,0.020,-0.01,0.008,Asterisk,7,4,
0.45,15,3433,6671,34,5201,0.021,-0.01,0.009,Asterisk,7,4,
0.46,15,3407,6697,34,5201,0.021,-0.01,0.009,Asterisk,7,4,
0.47,15,3405,6699,34,5201,0.021,-0.01,0.009,Asterisk,7,4,
